epoch;acc;loss;val_acc;val_loss
0;0.5;0.7193015728678022;0.5699999928474426;0.6784889101982117
1;0.5703125;0.6755866493497577;0.550000011920929;0.6735095381736755
2;0.5513392857142857;0.6654234613691058;0.6200000047683716;0.6462750434875488
3;0.6595982142857143;0.6399015188217163;0.6800000071525574;0.6313356161117554
4;0.65625;0.62982177734375;0.6800000071525574;0.6231541633605957
5;0.6640625;0.6167397669383458;0.6899999976158142;0.6098053455352783
6;0.671875;0.6042191386222839;0.6899999976158142;0.5989936590194702
7;0.6763392857142857;0.5954172781535557;0.7099999785423279;0.5903565883636475
8;0.6808035714285714;0.5875827159200396;0.7400000095367432;0.5844463109970093
9;0.6863839285714286;0.577179559639522;0.7599999904632568;0.5850517153739929
10;0.6953125;0.5682750173977443;0.75;0.5786147117614746
11;0.7087053571428571;0.5567532777786255;0.7400000095367432;0.5698819756507874
12;0.7220982142857143;0.5462522677012852;0.7400000095367432;0.5621218681335449
13;0.7232142857142857;0.5354396871158055;0.7200000286102295;0.5616686940193176
14;0.7421875;0.5242141485214233;0.7200000286102295;0.5603066086769104
15;0.7589285714285714;0.5120208007948739;0.699999988079071;0.5512757897377014
16;0.7600446428571429;0.5015203186443874;0.7099999785423279;0.5455896854400635
17;0.7712053571428571;0.48734815631593975;0.7099999785423279;0.5377969145774841
18;0.7801339285714286;0.48096853494644165;0.7200000286102295;0.5426528453826904
19;0.7935267857142857;0.462374142238072;0.7200000286102295;0.5328910946846008
20;0.8013392857142857;0.4541991353034973;0.7300000190734863;0.5309996604919434
21;0.8136160714285714;0.4404776692390442;0.75;0.5356706380844116
22;0.8191964285714286;0.42829021385737825;0.7599999904632568;0.5324701070785522
23;0.8258928571428571;0.42134831632886616;0.75;0.5366926193237305
24;0.8337053571428571;0.4096642179148538;0.7599999904632568;0.5266592502593994
25;0.8392857142857143;0.3958992532321385;0.7799999713897705;0.4916524589061737
26;0.84375;0.3854325158255441;0.7900000214576721;0.4801301658153534
27;0.8537946428571429;0.3742841737610953;0.7900000214576721;0.4672130346298218
28;0.8493303571428571;0.37071309770856586;0.7900000214576721;0.45047417283058167
29;0.8515625;0.3570138769490378;0.800000011920929;0.4560549855232239
30;0.8649553571428571;0.34497614417757305;0.8100000023841858;0.4400341808795929
31;0.875;0.33310355458940777;0.8199999928474426;0.43782562017440796
32;0.8738839285714286;0.33051696845463346;0.8199999928474426;0.4103197157382965
33;0.8828125;0.3161127396992275;0.8199999928474426;0.38138893246650696
34;0.8928571428571429;0.30450115885053364;0.8199999928474426;0.3789852261543274
35;0.890625;0.2951623520680836;0.8299999833106995;0.37622231245040894
36;0.8850446428571429;0.2902179104941232;0.8299999833106995;0.37763798236846924
37;0.9029017857142857;0.27526081459862844;0.8199999928474426;0.3829785883426666
38;0.9017857142857143;0.2716220148972103;0.8299999833106995;0.35922300815582275
39;0.90625;0.26042865003858295;0.8299999833106995;0.3775545358657837
40;0.9151785714285714;0.2489083068711417;0.8199999928474426;0.3576894998550415
41;0.9140625;0.2439738895211901;0.8199999928474426;0.3353404700756073
42;0.9162946428571429;0.23608051453317916;0.8600000143051147;0.31499820947647095
43;0.9252232142857143;0.2280456849506923;0.8700000047683716;0.3065529465675354
44;0.9118303571428571;0.2308499344757625;0.8199999928474426;0.3372269570827484
45;0.9274553571428571;0.21478126304490225;0.8199999928474426;0.3435324430465698
46;0.9196428571428571;0.21216768877846853;0.8199999928474426;0.34959080815315247
47;0.9274553571428571;0.20072620681353978;0.8399999737739563;0.3348824977874756
48;0.9319196428571429;0.19886264630726405;0.8500000238418579;0.3216390907764435
49;0.9308035714285714;0.19866319000720978;0.8399999737739563;0.3347432017326355
50;0.9308035714285714;0.18883779432092393;0.8299999833106995;0.3194141089916229
51;0.9408482142857143;0.18077376910618373;0.8700000047683716;0.29781270027160645
52;0.9430803571428571;0.16968791399683272;0.8500000238418579;0.29294466972351074
53;0.9352678571428571;0.17167135860238755;0.8500000238418579;0.3092004060745239
54;0.9497767857142857;0.16048779232161386;0.8700000047683716;0.2999750077724457
55;0.9408482142857143;0.16251049510070256;0.8899999856948853;0.25859537720680237
56;0.9453125;0.15005418445382798;0.8799999952316284;0.2856564521789551
57;0.9520089285714286;0.1498362762587411;0.8799999952316284;0.27249443531036377
58;0.9508928571428571;0.14498457312583923;0.8999999761581421;0.26913946866989136
59;0.9564732142857143;0.13973562632288253;0.8999999761581421;0.24477000534534454
60;0.9497767857142857;0.14031324748482024;0.8999999761581421;0.23030510544776917
61;0.9508928571428571;0.1396164447069168;0.8899999856948853;0.24492990970611572
62;0.9654017857142857;0.12422760469572884;0.8700000047683716;0.3232932388782501
63;0.9598214285714286;0.13165455417973654;0.8899999856948853;0.32132023572921753
64;0.9587053571428571;0.12676031248910086;0.8799999952316284;0.259623259305954
65;0.9620535714285714;0.12493499687739781;0.8999999761581421;0.23633930087089539
66;0.9575892857142857;0.11939874397856849;0.9100000262260437;0.23958469927310944
67;0.9620535714285714;0.12359500569956643;0.8899999856948853;0.2480461299419403
68;0.9631696428571429;0.11496267999921526;0.8999999761581421;0.23275326192378998
69;0.9676339285714286;0.11062027301107134;0.9100000262260437;0.19162417948246002
70;0.9720982142857143;0.10500275662967137;0.9200000166893005;0.1979372203350067
71;0.9698660714285714;0.10144385801894325;0.9200000166893005;0.23450987040996552
72;0.9720982142857143;0.10187491242374692;0.8999999761581421;0.2434268593788147
73;0.9698660714285714;0.09854761298213686;0.8999999761581421;0.21871036291122437
74;0.9743303571428571;0.09532949541296278;0.9399999976158142;0.17302753031253815
75;0.9698660714285714;0.09827967413834163;0.9300000071525574;0.18107300996780396
76;0.9698660714285714;0.09240644318716866;0.9100000262260437;0.2330130785703659
77;0.9732142857142857;0.0928122348019055;0.8899999856948853;0.2764776945114136
78;0.9698660714285714;0.09469863240207944;0.8999999761581421;0.2062346488237381
79;0.9765625;0.08860046948705401;0.9399999976158142;0.16698801517486572
80;0.9799107142857143;0.08404357731342316;0.9200000166893005;0.18343162536621094
81;0.9732142857142857;0.08586765400000981;0.9200000166893005;0.20356778800487518
82;0.9799107142857143;0.07710846619946617;0.9300000071525574;0.22832664847373962
83;0.9776785714285714;0.08424878759043557;0.9100000262260437;0.23177459836006165
84;0.9765625;0.08477104880980083;0.9300000071525574;0.18339264392852783
85;0.9765625;0.08093778895480293;0.9399999976158142;0.15398827195167542
86;0.9776785714285714;0.07685108482837677;0.9100000262260437;0.17698383331298828
87;0.9832589285714286;0.07301119821412223;0.9100000262260437;0.21071834862232208
88;0.9754464285714286;0.08101279501404081;0.9100000262260437;0.19164976477622986
89;0.9821428571428571;0.06680697415556226;0.9300000071525574;0.19825558364391327
90;0.9776785714285714;0.07499494510037559;0.9399999976158142;0.19453686475753784
91;0.984375;0.06485832376139504;0.9300000071525574;0.17945033311843872
92;0.9821428571428571;0.06849866679736547;0.9200000166893005;0.1876172423362732
93;0.9810267857142857;0.06253114981310708;0.9200000166893005;0.22450795769691467
94;0.9810267857142857;0.06814406173569816;0.9200000166893005;0.2054557055234909
95;0.9899553571428571;0.0637465672833579;0.9100000262260437;0.20057936012744904
96;0.9854910714285714;0.05948203482798168;0.9200000166893005;0.19463716447353363
97;0.9854910714285714;0.05972495675086975;0.9399999976158142;0.1877821683883667
98;0.9821428571428571;0.05984996844615255;0.9200000166893005;0.20179103314876556
99;0.9709821428571429;0.07170372562749046;0.9300000071525574;0.18525734543800354
100;0.9854910714285714;0.053478182426520755;0.9300000071525574;0.19006690382957458
101;0.9832589285714286;0.05970530318362372;0.9200000166893005;0.18495552241802216
102;0.9910714285714286;0.046952245490891595;0.9200000166893005;0.19615814089775085
103;0.9821428571428571;0.058288557188851495;0.9300000071525574;0.19546310603618622
104;0.9866071428571429;0.05638422444462776;0.9399999976158142;0.19566240906715393
105;0.9854910714285714;0.05388784621443067;0.9200000166893005;0.16962997615337372
106;0.9888392857142857;0.055529470422438214;0.9399999976158142;0.17881926894187927
107;0.9832589285714286;0.05136050922530038;0.9399999976158142;0.19270434975624084
108;0.984375;0.046986673559461324;0.9200000166893005;0.21903982758522034
109;0.9866071428571429;0.04666518313544137;0.9100000262260437;0.23575903475284576
110;0.9910714285714286;0.049174974007265906;0.9200000166893005;0.2087237387895584
111;0.9866071428571429;0.05086343948330198;0.9200000166893005;0.2220129370689392
112;0.9877232142857143;0.044671498771224706;0.9100000262260437;0.24739734828472137
113;0.9910714285714286;0.044028887791293006;0.9200000166893005;0.23393550515174866
114;0.9933035714285714;0.038143922707864215;0.9200000166893005;0.22027119994163513
115;0.9877232142857143;0.0455271452665329;0.9100000262260437;0.22030818462371826
116;0.9877232142857143;0.04099067726305553;0.9300000071525574;0.1965881884098053
117;0.9877232142857143;0.04282500275543758;0.9200000166893005;0.201216921210289
118;0.9899553571428571;0.0399533456989697;0.9200000166893005;0.22224530577659607
119;0.9910714285714286;0.04218332150152752;0.9100000262260437;0.24620456993579865
120;0.9933035714285714;0.03679109976759979;0.9300000071525574;0.21680980920791626
121;0.9888392857142857;0.04056606015988758;0.9100000262260437;0.2133282870054245
122;0.9899553571428571;0.03384859061666897;0.9200000166893005;0.2363000065088272
123;0.9910714285714286;0.037547468074730465;0.9100000262260437;0.22920963168144226
124;0.9921875;0.038573452936751504;0.9100000262260437;0.22284725308418274
125;0.9888392857142857;0.039104869323117394;0.8899999856948853;0.2304532676935196
126;0.9888392857142857;0.03664842301181385;0.8899999856948853;0.278378963470459
127;0.9910714285714286;0.03298780481730189;0.8999999761581421;0.2693142592906952
128;0.9933035714285714;0.03618463235242026;0.8999999761581421;0.252210795879364
129;0.9955357142857143;0.030397929251194;0.9100000262260437;0.24904674291610718
130;0.9877232142857143;0.03765275276132992;0.9100000262260437;0.23622989654541016
131;0.9955357142857143;0.0262090659567288;0.9200000166893005;0.2351280152797699
132;0.9933035714285714;0.02904821719442095;0.9200000166893005;0.22867946326732635
133;0.9921875;0.030353581798928126;0.9200000166893005;0.22712838649749756
134;0.9866071428571429;0.03777879050799778;0.9200000166893005;0.22402118146419525
135;0.9944196428571429;0.028532095785651888;0.9100000262260437;0.23043052852153778
136;0.9933035714285714;0.028142458626202176;0.9200000166893005;0.24901537597179413
137;0.9888392857142857;0.03340895899704525;0.9200000166893005;0.2579365670681
138;0.9921875;0.026358221790620258;0.9399999976158142;0.2218131572008133
139;0.9888392857142857;0.03579451862190451;0.9300000071525574;0.2459511160850525
140;0.9944196428571429;0.02765132167509624;0.9300000071525574;0.2619507610797882
141;0.9877232142857143;0.034080326557159424;0.8999999761581421;0.2894804775714874
142;0.9921875;0.029773130480732237;0.9100000262260437;0.2716462314128876
143;0.9921875;0.028570554618324553;0.9300000071525574;0.22106929123401642
144;0.9910714285714286;0.027674512937664986;0.9200000166893005;0.2450437992811203
145;0.9888392857142857;0.03413136729172298;0.9200000166893005;0.27985554933547974
146;0.9977678571428571;0.024990394179310118;0.8999999761581421;0.28618529438972473
147;0.9977678571428571;0.022148971312812397;0.8899999856948853;0.23035664856433868
148;0.9955357142857143;0.022219501169664518;0.9399999976158142;0.22207725048065186
149;0.9977678571428571;0.019548150976853713;0.9200000166893005;0.22821186482906342
150;0.9933035714285714;0.023423954844474792;0.8999999761581421;0.23880261182785034
151;0.9944196428571429;0.021678837814501355;0.9100000262260437;0.26499634981155396
152;0.9921875;0.02673522595848356;0.8899999856948853;0.2877233624458313
153;0.9955357142857143;0.024706304605518068;0.8999999761581421;0.2584797143936157
154;0.9955357142857143;0.021425261295267513;0.9200000166893005;0.22900418937206268
155;0.9966517857142857;0.01942493473844869;0.8999999761581421;0.21501146256923676
156;0.9944196428571429;0.024404322994606837;0.8899999856948853;0.25354135036468506
157;0.9921875;0.03187425807118416;0.8899999856948853;0.2922840416431427
158;0.9944196428571429;0.020416268280574253;0.8799999952316284;0.38116738200187683
159;0.9921875;0.030576460595641817;0.8999999761581421;0.3239419162273407
160;0.9977678571428571;0.017904919439128468;0.8899999856948853;0.31636539101600647
161;0.9977678571428571;0.0192037219447749;0.8899999856948853;0.31809720396995544
162;0.9944196428571429;0.02426074631512165;0.8899999856948853;0.3065324127674103
163;0.9977678571428571;0.02094974129327706;0.8999999761581421;0.34972092509269714
164;0.9933035714285714;0.024748637207916806;0.8899999856948853;0.3215750455856323
165;0.9966517857142857;0.01667275026972805;0.8999999761581421;0.29672592878341675
166;0.9910714285714286;0.027295716106891632;0.9200000166893005;0.27399951219558716
167;0.9966517857142857;0.017408897834164754;0.9100000262260437;0.29571884870529175
168;0.9988839285714286;0.015701668869171823;0.9100000262260437;0.2712235748767853
169;0.9910714285714286;0.0238200452710901;0.9200000166893005;0.225919708609581
170;0.9988839285714286;0.014680771689329828;0.9300000071525574;0.21886183321475983
171;0.9977678571428571;0.01617874763906002;0.9100000262260437;0.2541648745536804
172;0.9944196428571429;0.021883275359869003;0.8799999952316284;0.3044905960559845
173;0.9944196428571429;0.024380520518336977;0.8999999761581421;0.2854885756969452
174;0.9988839285714286;0.012718022934028081;0.9300000071525574;0.22703175246715546
175;0.9910714285714286;0.024557930284312794;0.9399999976158142;0.20350436866283417
176;0.9977678571428571;0.01633396478635924;0.9300000071525574;0.2029130905866623
177;0.9977678571428571;0.013218243872480733;0.8799999952316284;0.28237906098365784
178;0.9988839285714286;0.013851989592824663;0.8799999952316284;0.27805304527282715
179;0.9988839285714286;0.01411154493689537;0.9100000262260437;0.22667300701141357
180;0.9988839285714286;0.01238018912928445;0.8999999761581421;0.24113529920578003
181;1.0;0.009628794289061002;0.8899999856948853;0.24775908887386322
182;0.9988839285714286;0.012699113892657416;0.8999999761581421;0.26898959279060364
183;0.9988839285714286;0.010555335586624486;0.8799999952316284;0.29323145747184753
184;1.0;0.01038427118744169;0.9100000262260437;0.2717687487602234
185;1.0;0.009931218677333422;0.9100000262260437;0.25582507252693176
186;0.9988839285714286;0.009980932144182069;0.9100000262260437;0.2548031210899353
187;0.9988839285714286;0.01204545157296317;0.9100000262260437;0.26559826731681824
188;0.9988839285714286;0.01205185241997242;0.9100000262260437;0.29581984877586365
189;1.0;0.009130676676120077;0.8899999856948853;0.31012919545173645
190;0.9977678571428571;0.01277303442891155;0.9100000262260437;0.250631183385849
191;0.9988839285714286;0.009671996613698346;0.9100000262260437;0.23567844927310944
192;0.9977678571428571;0.01182500139943191;0.9100000262260437;0.27406778931617737
193;0.9988839285714286;0.011456032150558062;0.8899999856948853;0.30312278866767883
194;0.9966517857142857;0.014566401152738504;0.9100000262260437;0.28086456656455994
195;0.9988839285714286;0.00838640219132815;0.8899999856948853;0.2840665876865387
196;0.9988839285714286;0.010212628969124385;0.8999999761581421;0.2677805423736572
197;1.0;0.00711970091132181;0.9200000166893005;0.24514776468276978
198;0.9977678571428571;0.009456114710441657;0.9200000166893005;0.25289902091026306
199;0.9988839285714286;0.008846975330795561;0.9100000262260437;0.2800775468349457
200;1.0;0.007922662289014884;0.8999999761581421;0.2907896637916565
201;0.9988839285714286;0.012498368376067706;0.9100000262260437;0.26568514108657837
202;1.0;0.008344429545104504;0.9100000262260437;0.2537330389022827
203;1.0;0.00986328667828015;0.9200000166893005;0.256269633769989
204;0.9966517857142857;0.016105048624532565;0.9300000071525574;0.2916543781757355
205;0.9988839285714286;0.008893990756145545;0.9300000071525574;0.2731417715549469
206;0.9988839285714286;0.009144783552203859;0.9300000071525574;0.25290560722351074
207;0.9977678571428571;0.012887395253138883;0.9300000071525574;0.26166829466819763
208;0.9977678571428571;0.010215762603495802;0.9100000262260437;0.262135773897171
209;0.9988839285714286;0.011438837141862937;0.8999999761581421;0.25029709935188293
210;0.9977678571428571;0.0097246150087033;0.9300000071525574;0.30203911662101746
211;1.0;0.00958634540438652;0.9200000166893005;0.3428896963596344
212;0.9977678571428571;0.010566125490835734;0.8899999856948853;0.3342048227787018
213;1.0;0.008058490896863597;0.8899999856948853;0.28512024879455566
214;1.0;0.006426050992948669;0.9300000071525574;0.2451738715171814
215;0.9977678571428571;0.007923161344868796;0.8999999761581421;0.2532804012298584
216;1.0;0.006639920308121613;0.8899999856948853;0.2743358612060547
217;0.9988839285714286;0.00808713585138321;0.8999999761581421;0.29586300253868103
218;1.0;0.008642585815063544;0.8899999856948853;0.32816940546035767
219;0.9988839285714286;0.008670407879565443;0.8899999856948853;0.32618698477745056
220;1.0;0.004965549467929772;0.8999999761581421;0.3443613350391388
221;1.0;0.005719802674970457;0.8999999761581421;0.3286758363246918
222;1.0;0.0049760231216038975;0.9100000262260437;0.3182245194911957
223;0.9988839285714286;0.0066972052944558;0.9200000166893005;0.294301837682724
224;0.9977678571428571;0.00857040033276592;0.9200000166893005;0.28015202283859253
225;1.0;0.005656334904155561;0.9100000262260437;0.3187123239040375
226;0.9988839285714286;0.005610734290842499;0.8999999761581421;0.35450270771980286
227;1.0;0.00542812974059156;0.8999999761581421;0.35739022493362427
228;1.0;0.006170857232064009;0.9100000262260437;0.3210916817188263
229;0.9988839285714286;0.007474897695439202;0.9200000166893005;0.27446743845939636
230;0.9977678571428571;0.007513328654957669;0.9300000071525574;0.27237173914909363
231;1.0;0.0059924730365829805;0.8999999761581421;0.32111451029777527
232;1.0;0.006453429215720722;0.8999999761581421;0.32605937123298645
233;0.9977678571428571;0.008244890054421765;0.9200000166893005;0.27386674284935
234;0.9988839285714286;0.0075166965169566015;0.9200000166893005;0.25255241990089417
235;1.0;0.007906138763896056;0.9100000262260437;0.2852404713630676
236;0.9988839285714286;0.009539357386529446;0.8999999761581421;0.3628363311290741
237;1.0;0.004882620913641793;0.8899999856948853;0.36009347438812256
238;0.9988839285714286;0.0069808354601264;0.8999999761581421;0.3241901397705078
239;0.9977678571428571;0.007262435342584338;0.8999999761581421;0.31664901971817017
240;0.9977678571428571;0.0064653754234313965;0.8899999856948853;0.3591160476207733
241;0.9988839285714286;0.009927956121308463;0.8999999761581421;0.35111919045448303
242;1.0;0.0064447542120303425;0.9100000262260437;0.3323092758655548
243;0.9988839285714286;0.00825226865708828;0.9100000262260437;0.3361589014530182
244;0.9977678571428571;0.010148248701755489;0.8899999856948853;0.3887512683868408
245;0.9933035714285714;0.01313728406759245;0.8999999761581421;0.33884575963020325
246;0.9977678571428571;0.00813855224155954;0.9100000262260437;0.24397800862789154
247;0.9944196428571429;0.01304631753425513;0.9200000166893005;0.3009306788444519
248;0.9988839285714286;0.006720814055630139;0.9200000166893005;0.3648439645767212
249;1.0;0.008501172065734863;0.8899999856948853;0.34631288051605225
250;1.0;0.004584907154951777;0.9100000262260437;0.2778109610080719
251;1.0;0.00500398115920169;0.9200000166893005;0.2705194354057312
252;0.9988839285714286;0.004927871549235923;0.9100000262260437;0.31269505620002747
253;1.0;0.004254296954189028;0.9100000262260437;0.36489391326904297
254;1.0;0.004508801203753267;0.8999999761581421;0.4130566418170929
255;0.9977678571428571;0.010409870318004064;0.8999999761581421;0.3922913074493408
256;0.9977678571428571;0.010400906205177307;0.8999999761581421;0.3628217279911041
257;0.9977678571428571;0.01333806277917964;0.9100000262260437;0.3220280408859253
258;0.9944196428571429;0.016637264750897884;0.8799999952316284;0.3640850782394409
259;0.9966517857142857;0.010339362280709403;0.9399999976158142;0.26049235463142395
260;0.9966517857142857;0.010499001281069857;0.9399999976158142;0.2696840763092041
261;0.9966517857142857;0.00951754009085042;0.9200000166893005;0.2728285491466522
262;1.0;0.004633712449244091;0.8999999761581421;0.2975291907787323
263;1.0;0.006135604344308376;0.8999999761581421;0.3257293701171875
264;0.9988839285714286;0.007407500541635922;0.8999999761581421;0.3085376024246216
265;0.9988839285714286;0.005075834758047547;0.9200000166893005;0.30600041151046753
266;0.9988839285714286;0.005920858255454472;0.9200000166893005;0.2993910312652588
267;1.0;0.004797459446958133;0.8999999761581421;0.3156183362007141
268;1.0;0.0033913460792973638;0.8999999761581421;0.31475257873535156
269;1.0;0.002792106209588902;0.8899999856948853;0.3122209906578064
270;1.0;0.0037437291549784796;0.8999999761581421;0.30035296082496643
271;0.9988839285714286;0.006166494384940181;0.8999999761581421;0.31739938259124756
272;1.0;0.005594165397009679;0.8899999856948853;0.36060279607772827
273;1.0;0.003689146401094539;0.8999999761581421;0.36237603425979614
274;0.9988839285714286;0.00656389059232814;0.8999999761581421;0.3345361649990082
275;1.0;0.003452405998749392;0.9100000262260437;0.33281180262565613
276;1.0;0.00365509299029197;0.9100000262260437;0.32466185092926025
277;1.0;0.0037145968193986584;0.8999999761581421;0.31987637281417847
278;1.0;0.00384780194144696;0.9200000166893005;0.30035486817359924
279;1.0;0.003859453701547214;0.9200000166893005;0.2965046763420105
280;1.0;0.0025593238616628306;0.8999999761581421;0.3249533474445343
281;0.9988839285714286;0.005343125983407455;0.8899999856948853;0.3315626084804535
282;0.9988839285714286;0.003757675045302936;0.9100000262260437;0.30039122700691223
283;1.0;0.0027356882845716818;0.9300000071525574;0.2749674916267395
284;0.9988839285714286;0.004523869537349258;0.9200000166893005;0.26234564185142517
285;1.0;0.003312983350562198;0.9100000262260437;0.2887493371963501
286;1.0;0.005459084308573178;0.8899999856948853;0.3257235586643219
287;1.0;0.003774398339114019;0.8999999761581421;0.33531853556632996
288;0.9988839285714286;0.005798837369573968;0.8899999856948853;0.31853774189949036
289;1.0;0.002551499953759568;0.9100000262260437;0.3198491334915161
290;1.0;0.0030849005561321974;0.9200000166893005;0.31009769439697266
291;1.0;0.0028275647200644016;0.9200000166893005;0.2968806326389313
292;0.9988839285714286;0.004076275575373854;0.9200000166893005;0.2886076271533966
293;1.0;0.0031892805958964993;0.8999999761581421;0.31444790959358215
294;1.0;0.004405879216002566;0.8999999761581421;0.3346691131591797
295;1.0;0.0021344898268580437;0.8999999761581421;0.3575894832611084
296;1.0;0.002179300645366311;0.8899999856948853;0.374564528465271
297;1.0;0.0023987989240725127;0.8999999761581421;0.34700748324394226
298;1.0;0.002436615726245301;0.9100000262260437;0.3514477014541626
299;0.9988839285714286;0.005980067952935185;0.8999999761581421;0.38892900943756104
300;0.9988839285714286;0.004583028012088367;0.8999999761581421;0.38328295946121216
301;1.0;0.004630359155791146;0.8999999761581421;0.38119903206825256
302;0.9988839285714286;0.006300231042717185;0.9200000166893005;0.2908723056316376
303;1.0;0.002907218478087868;0.9300000071525574;0.23913395404815674
304;0.9977678571428571;0.005072101019322872;0.9200000166893005;0.25102874636650085
305;0.9988839285714286;0.0031989546093557563;0.9100000262260437;0.34230536222457886
306;1.0;0.0029151206170873983;0.8999999761581421;0.3910297751426697
307;1.0;0.003114071807691029;0.9100000262260437;0.3602699935436249
308;1.0;0.0034583340831367032;0.8999999761581421;0.30992618203163147
309;1.0;0.0037977381476334165;0.8899999856948853;0.31311485171318054
310;1.0;0.003347301622852683;0.8899999856948853;0.34237927198410034
311;0.9988839285714286;0.0049831196665763855;0.8799999952316284;0.3609062433242798
312;1.0;0.0019757207150438;0.8899999856948853;0.35805588960647583
313;1.0;0.0036743939188974245;0.8899999856948853;0.3458460867404938
314;1.0;0.0020335462343479905;0.8799999952316284;0.3338660001754761
315;1.0;0.002611585826213871;0.8799999952316284;0.3357965052127838
316;1.0;0.0026233665911214693;0.8799999952316284;0.32229745388031006
